age,type_employer,fnlwgt,education,marital,occupation,race,sex,hr_per_week,country,income
33,Private,247205,Bachelors,Married-civ-spouse,Protective-serv,Black,Male,40,England,<=50K
26,State-gov,130557,Bachelors,Never-married,Exec-managerial,White,Female,35,United-States,<=50K
48,Private,140782,Masters,Married-civ-spouse,Exec-managerial,White,Female,38,United-States,>50K
65,Private,194456,Bachelors,Married-civ-spouse,Craft-repair,White,Male,40,England,>50K
62,Local-gov,41793,Masters,Separated,Prof-specialty,White,Female,50,?,<=50K
64,State-gov,111795,Bachelors,Married-civ-spouse,Craft-repair,White,Male,45,United-States,>50K
30,Self-emp-inc,84119,Bachelors,Never-married,Exec-managerial,White,Male,43,United-States,<=50K
35,Self-emp-inc,79586,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,40,India,>50K
25,Private,190107,Bachelors,Never-married,Craft-repair,White,Male,40,United-States,<=50K
38,Self-emp-inc,308686,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,70,United-States,>50K
26,Private,71009,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Female,40,Philippines,<=50K
51,Local-gov,35211,Masters,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,40,United-States,<=50K
36,Private,230329,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
26,Private,269060,Bachelors,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
42,Self-emp-not-inc,126614,Bachelors,Divorced,Exec-managerial,Other,Male,30,Iran,<=50K
39,Self-emp-not-inc,190023,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,<=50K
31,Private,284703,Masters,Never-married,Prof-specialty,Black,Male,40,United-States,<=50K
59,Private,348430,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,43,United-States,>50K
36,State-gov,116554,Bachelors,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
38,Self-emp-inc,107909,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
49,?,57665,Bachelors,Divorced,?,White,Female,40,United-States,<=50K
46,Federal-gov,219967,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
45,Private,207277,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
61,Local-gov,195519,Masters,Never-married,Prof-specialty,White,Female,25,United-States,<=50K
36,Private,111128,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,48,United-States,>50K
44,Private,110396,Masters,Never-married,Exec-managerial,White,Male,56,United-States,>50K
35,Private,273612,Bachelors,Never-married,Exec-managerial,White,Male,45,United-States,<=50K
52,Federal-gov,38973,Bachelors,Separated,Adm-clerical,Black,Female,40,United-States,<=50K
36,Private,156667,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
52,Private,145166,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
53,Private,204584,Masters,Divorced,Sales,White,Female,40,United-States,<=50K
51,Self-emp-not-inc,186845,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,8,United-States,<=50K
25,Local-gov,197728,Bachelors,Never-married,Exec-managerial,White,Female,20,United-States,<=50K
28,?,203260,Bachelors,Never-married,?,White,Male,8,United-States,<=50K
43,Private,180609,Bachelors,Married-civ-spouse,Transport-moving,White,Male,45,United-States,<=50K
34,Local-gov,117392,Masters,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
34,Private,42900,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
56,Private,116143,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,44,United-States,>50K
44,Private,227065,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
30,Private,112115,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
90,Private,221832,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,<=50K
32,Private,270968,Bachelors,Divorced,Exec-managerial,White,Female,50,United-States,>50K
41,Private,92775,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
62,Private,270092,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
24,Private,493034,Bachelors,Never-married,Prof-specialty,Black,Male,40,United-States,<=50K
38,Private,125933,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,?,>50K
23,Private,107882,Bachelors,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
42,Federal-gov,198316,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
48,Private,166929,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,45,?,>50K
37,Private,135436,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
50,Local-gov,100480,Masters,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
53,Federal-gov,155594,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
51,Private,200618,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,<=50K
25,Local-gov,84224,Bachelors,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
47,Self-emp-not-inc,479611,Bachelors,Divorced,Sales,White,Male,50,United-States,<=50K
41,Self-emp-inc,220821,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
48,Local-gov,102076,Bachelors,Never-married,Adm-clerical,White,Female,35,United-States,<=50K
53,Self-emp-not-inc,88506,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,<=50K
44,Federal-gov,29591,Bachelors,Divorced,Tech-support,White,Male,40,United-States,>50K
28,Private,176683,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
45,Private,129336,Masters,Married-civ-spouse,Adm-clerical,White,Male,45,United-States,>50K
40,Private,273425,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
35,Local-gov,668319,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,80,United-States,<=50K
27,Local-gov,124680,Masters,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
59,Private,284834,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,30,United-States,<=50K
51,State-gov,285747,Masters,Married-civ-spouse,Prof-specialty,White,Male,60,United-States,>50K
38,Private,79619,Bachelors,Married-civ-spouse,Sales,White,Male,42,United-States,>50K
24,Private,205844,Bachelors,Never-married,Exec-managerial,Black,Female,40,United-States,<=50K
36,Private,74791,Bachelors,Married-civ-spouse,Sales,White,Male,60,?,<=50K
35,Self-emp-not-inc,190895,Bachelors,Divorced,Exec-managerial,White,Male,25,United-States,<=50K
45,Private,126889,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,>50K
54,Private,188136,Bachelors,Divorced,Sales,White,Female,38,United-States,<=50K
29,State-gov,106334,Masters,Never-married,Exec-managerial,White,Male,40,?,<=50K
45,Private,209912,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,India,>50K
26,Private,37379,Bachelors,Never-married,Exec-managerial,White,Female,45,United-States,<=50K
47,Private,158286,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
23,Private,213811,Bachelors,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
62,?,141218,Masters,Married-civ-spouse,?,White,Male,30,United-States,>50K
38,Private,195744,Bachelors,Never-married,Other-service,White,Male,48,United-States,<=50K
45,Private,117310,Bachelors,Divorced,Sales,White,Female,46,United-States,<=50K
61,?,253101,Bachelors,Divorced,?,White,Female,24,United-States,<=50K
38,Private,33001,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,>50K
36,Local-gov,197495,Bachelors,Divorced,Prof-specialty,Black,Female,40,United-States,<=50K
35,Private,186934,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
55,Self-emp-not-inc,157486,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
39,Private,91711,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
39,Private,214816,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,<=50K
30,Local-gov,131568,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
43,Federal-gov,222756,Masters,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
54,Self-emp-not-inc,192654,Bachelors,Divorced,Transport-moving,White,Male,65,United-States,<=50K
34,Private,303867,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
72,?,289930,Bachelors,Separated,?,White,Female,7,United-States,<=50K
66,Local-gov,362165,Bachelors,Widowed,Prof-specialty,Black,Female,25,United-States,<=50K
31,Private,168387,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,Canada,>50K
39,Private,206074,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
26,Private,158734,Masters,Never-married,Exec-managerial,White,Female,30,United-States,<=50K
43,Self-emp-not-inc,349341,Bachelors,Divorced,Exec-managerial,White,Male,60,United-States,<=50K
33,Private,181091,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,60,Iran,>50K
30,Private,316471,Bachelors,Never-married,Adm-clerical,White,Male,50,United-States,<=50K
32,Federal-gov,454508,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
27,Private,288229,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,50,Laos,<=50K
39,Private,37314,Masters,Never-married,Exec-managerial,White,Male,50,United-States,>50K
58,Federal-gov,208640,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
42,Private,383493,Masters,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
47,Local-gov,321851,Bachelors,Never-married,Prof-specialty,White,Female,50,United-States,>50K
37,Private,259785,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
79,Private,266119,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,<=50K
25,Local-gov,117833,Bachelors,Never-married,Prof-specialty,White,Female,35,United-States,<=50K
66,Private,113323,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
50,?,22428,Masters,Never-married,?,White,Male,40,United-States,<=50K
48,Private,207277,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
31,Private,283268,Bachelors,Never-married,Prof-specialty,White,Female,36,United-States,<=50K
40,Private,170230,Bachelors,Married-spouse-absent,Other-service,White,Female,40,?,<=50K
23,Federal-gov,314525,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
38,Private,409604,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
23,Private,143032,Masters,Never-married,Prof-specialty,White,Female,36,United-States,<=50K
34,Private,345705,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
24,Private,462820,Bachelors,Never-married,Farming-fishing,White,Male,40,United-States,<=50K
49,Local-gov,173584,Bachelors,Never-married,Prof-specialty,White,Female,50,United-States,<=50K
25,Private,120268,Bachelors,Never-married,Prof-specialty,White,Male,70,United-States,<=50K
39,Private,75891,Bachelors,Divorced,Tech-support,White,Female,40,United-States,<=50K
41,Private,122215,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
45,Local-gov,195418,Masters,Divorced,Prof-specialty,Black,Male,40,United-States,<=50K
52,Private,180142,Masters,Married-civ-spouse,Tech-support,White,Male,45,United-States,<=50K
46,Local-gov,187749,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,40,Philippines,>50K
23,Local-gov,144165,Bachelors,Never-married,Prof-specialty,Amer-Indian-Eskimo,Male,30,United-States,<=50K
53,Private,135840,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
48,Private,148995,Masters,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
35,?,202683,Bachelors,Never-married,?,White,Male,40,United-States,<=50K
44,Local-gov,56651,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,52,United-States,<=50K
41,Private,304906,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
41,Private,168071,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
28,Private,190391,Bachelors,Never-married,Sales,White,Male,40,United-States,<=50K
36,Private,135289,Bachelors,Married-civ-spouse,Craft-repair,White,Male,48,United-States,>50K
32,Private,168854,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
47,Self-emp-not-inc,61885,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
52,Private,201310,Bachelors,Divorced,Exec-managerial,White,Male,40,?,<=50K
34,Private,195576,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
43,Local-gov,108945,Bachelors,Divorced,Prof-specialty,White,Female,48,United-States,<=50K
60,State-gov,194252,Masters,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
22,Private,199266,Bachelors,Never-married,Exec-managerial,White,Female,30,United-States,<=50K
29,Private,304595,Masters,Never-married,Sales,White,Male,50,United-States,>50K
29,Local-gov,220656,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
39,Private,200153,Bachelors,Divorced,Adm-clerical,White,Male,40,United-States,<=50K
26,Private,132572,Bachelors,Never-married,Adm-clerical,Black,Female,40,United-States,<=50K
57,Private,73051,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
44,State-gov,185832,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,46,United-States,>50K
35,Private,202397,Bachelors,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,40,Philippines,>50K
42,State-gov,293791,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
36,Private,297449,Bachelors,Divorced,Prof-specialty,White,Male,40,United-States,>50K
67,?,98882,Masters,Widowed,?,White,Female,40,United-States,<=50K
36,Private,279615,Bachelors,Divorced,Sales,White,Female,40,United-States,<=50K
23,Private,239375,Bachelors,Never-married,Machine-op-inspct,White,Male,40,United-States,<=50K
34,Local-gov,246104,Masters,Married-civ-spouse,Prof-specialty,Black,Male,40,United-States,<=50K
41,Self-emp-not-inc,141327,Masters,Divorced,Prof-specialty,White,Female,35,United-States,<=50K
66,Private,244661,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,Philippines,<=50K
45,Federal-gov,380127,Bachelors,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
36,Self-emp-not-inc,160120,Bachelors,Married-civ-spouse,Sales,Other,Male,45,?,<=50K
44,Private,35910,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,56,United-States,>50K
58,Federal-gov,243929,Bachelors,Never-married,Prof-specialty,White,Male,48,United-States,<=50K
47,Self-emp-not-inc,171968,Bachelors,Widowed,Exec-managerial,Asian-Pac-Islander,Female,60,Thailand,<=50K
55,Private,359972,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
68,Private,211287,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
46,Private,243743,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
38,Private,472604,Bachelors,Married-civ-spouse,Other-service,White,Male,35,Mexico,<=50K
47,Private,74305,Bachelors,Divorced,Craft-repair,White,Male,40,United-States,<=50K
23,Private,177526,Bachelors,Never-married,Exec-managerial,White,Male,40,United-States,<=50K
66,?,212759,Bachelors,Married-civ-spouse,?,White,Male,20,United-States,<=50K
28,Private,184723,Bachelors,Never-married,Tech-support,White,Female,35,United-States,<=50K
39,Private,224566,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
39,Self-emp-not-inc,55568,Bachelors,Married-civ-spouse,Farming-fishing,White,Female,50,United-States,<=50K
53,Private,177647,Bachelors,Divorced,Exec-managerial,White,Male,40,United-States,<=50K
35,State-gov,89040,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
54,Local-gov,185846,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
49,Local-gov,170846,Masters,Divorced,Exec-managerial,White,Female,40,United-States,<=50K
27,Private,199314,Bachelors,Never-married,Adm-clerical,White,Male,40,Poland,<=50K
25,Private,323229,Bachelors,Never-married,Adm-clerical,White,Male,40,United-States,<=50K
26,Private,84619,Bachelors,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
33,State-gov,400943,Masters,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,>50K
32,Local-gov,296466,Masters,Never-married,Prof-specialty,White,Male,60,United-States,<=50K
38,Self-emp-inc,275223,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
24,Federal-gov,130534,Bachelors,Never-married,Exec-managerial,White,Male,40,United-States,<=50K
55,Private,56645,Bachelors,Widowed,Farming-fishing,Asian-Pac-Islander,Male,40,United-States,<=50K
50,Local-gov,145166,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
45,Self-emp-inc,32356,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,51,United-States,<=50K
67,Private,171584,Bachelors,Married-civ-spouse,Protective-serv,White,Male,7,United-States,>50K
