pca,building,training,part,clause,circuit,fuzzy,tangent,analog,letter,light,concept,pyramid,wavelet,net,set,data,potential,star,chess,estimator,oscillator,instruction,component,chip,option,pattern,rotation,belief,map,tree,delay,spike,eeg,rule,rules,expert,block,user,loss,document,subscriber,memory,lesion,call,signal,solution,view,stress,distance,evidence,policy,perceptron,direction,song,saliency,control,error,kernel,system,digit,disparity,controller,target,dialogue,field,noise,hand,routing,road,input,motion,character,algorithm,neuron,operator,unit,neural,hint,motor,weight,object,function,item,speaker,channel,point,model,classifier,action,iiii,attractor,head,context,task,skill,word,network,cell,learning
3,0,0,10,0,0,0,0,0,1,0,0,0,0,10,5,15,1,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,10,0,0,0,0,1,1,0,2,0,32,0,0,0,0,0,0,2,0,0,4,0,42
0,1,0,2,0,6,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,35,0,3,0,0,1,0,0,0,1,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,9,0,12,0,0,0,6,0,0,0,0,0,0,4,0,0,1,2,0,16,15,0,1,8,0,22,0,0,0,10,0,0,1,0,1,0,0,2,0,0,40,0,24
0,0,16,0,0,0,0,0,1,0,0,0,0,0,6,21,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,14,0,4,0,0,0,1,0,0,4,0,0,0,17,0,0,0,0,0,11,26,0,0,18,0,10,0,0,0,1,20,0,0,0,0,0,0,2,0,0,73,0,9
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,7,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,2,0,0,5,1,0,0,1,0,1,20,0,0,2,6,0,0,16,0,17,0,0,0,15,30,0,0,0,0,0,1,0,0,0,10,0,2
0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,37,7,1,0,0,0,0,0,0,0,0,17,0,0,0,27,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,30,0,1,6,0,0,0,0,0,0,2,0,0,2,0,1,16,0,0,0,10,0,0,12,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,10,0,11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,0,2,0,0,0,0,0,10,0,0,12,6,0,0,6,0,11,0,0,0,0,17,0,0,0,0,0,8,0,0,0,31,0,8
0,1,5,0,0,0,0,0,0,0,0,1,0,2,1,7,21,1,0,0,0,0,0,0,0,0,4,0,0,1,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,1,1,0,0,17,0,0,6,1,0,4,24,0,0,3,0,2,0,0,0,1,26,0,0,0,1,0,19,2,0,2,48,0,33
0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,20,16,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,11,0,0,2,0,0,0,5,0,0,1,0,2,0,0,0,0,52,0,0,0,0,0,1,0,0,1,50,0,9
0,0,19,1,0,0,0,0,0,1,0,0,0,0,4,13,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,2,0,0,1,0,0,1,5,0,6,0,0,0,5,0,1,9,2,0,0,26,0,0,3,1,0,5,18,0,0,6,0,23,0,0,0,9,9,0,0,0,0,0,0,2,0,0,16,0,4
0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,11,1,58,0,3,1,0,0,1,0,0,5,0,0,0,5,0,0,1,0,0,6,15,0,0,44,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,33,0,3
0,0,10,2,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,1,0,0,2,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,2,0,0,5,0,0,8,0,0,4,10,0,7,5,0,12,0,0,0,1,4,0,0,0,0,0,0,0,0,1,57,0,13
0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,16,21,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,8,0,0,3,11,0,0,2,0,3,0,0,0,7,8,4,0,0,0,0,0,9,0,0,18,0,7
0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,2,1,0,30,6,0,1,10,0,19,0,0,0,2,9,0,0,0,0,0,0,0,0,0,27,14,16
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,1,0,0,6,4,0,0,1,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16,0,2
0,0,11,1,0,0,0,1,0,0,0,1,0,0,2,8,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,12,0,1,0,1,1,0,0,0,0,0,1,36,0,1,1,0,0,4,0,0,0,5,0,0,13,0,0,11,0,0,2,10,0,0,30,0,9,0,0,0,0,3,0,0,0,0,0,0,3,0,0,27,0,56
0,0,17,5,0,0,0,0,1,0,1,0,0,0,0,38,16,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,4,0,0,0,4,0,0,1,4,1,18,0,1,0,0,0,0,0,1,0,0,13,0,0,4,0,0,1,4,0,5,15,0,8,0,0,0,13,4,0,0,0,5,0,18,10,7,0,10,0,45
0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,19,0,0,0,5,0,0,9,0,0,0,19,0,0,5,2,0,3,17,0,0,8,0,8,0,0,0,7,5,0,0,0,3,0,0,4,0,0,85,0,17
0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,1,0,0,0,34,0,0,0,1,1,39,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,14,0,0,0,5,0,0,2,0,4,0,0,0,1,7,2,0,0,0,0,0,3,0,0,8,0,2
0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,0,0,12,0,2,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,0,2,9,0,0,1,0,4,0,0,0,2,8,36,0,0,0,0,0,1,0,1,15,0,18
0,0,22,0,0,0,0,0,0,1,0,0,0,0,15,19,10,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,12,0,5,0,0,0,0,0,0,1,0,0,0,15,0,0,8,0,0,15,8,0,0,41,1,4,0,0,0,1,9,0,0,0,0,0,0,8,0,0,33,0,10
0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,13,29,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,79,0,0,1,0,0,1,0,0,0,0,6,0,10,0,0,0,0,0,0,4,10,0,15,0,0,4,2,0,20,0,0,0,0,28,0,0,8,0,0,6,4,0,1,0,0,20,0,0,0,7,24,1,0,0,0,0,0,10,0,0,8,0,39
0,2,11,2,0,1,0,0,0,0,0,0,0,0,9,10,3,0,0,0,0,0,15,2,21,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,24,0,1,3,3,0,0,0,0,0,1,0,0,0,2,2,1,30,0,0,1,0,0,0,0,2,0,0,7,0,0,4,0,0,25,12,0,0,6,0,9,0,1,0,16,0,0,0,0,0,0,0,3,0,0,17,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,17,0,0,2,18,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,1,0,0,0,12,0,2
0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,3,11,0,0,15,0,0,0,0,12,0,0,0,4,2,0,0,0,0,0,0,3,0,0,11,0,0
0,0,45,0,0,0,0,4,0,0,0,18,0,0,0,36,17,2,0,1,0,0,0,0,0,0,11,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,2,0,15,2,0,0,0,0,0,2,2,0,5,0,0,0,9,0,1,1,0,0,0,7,0,0,13,0,0,1,21,7,1,2,12,29,0,0,0,1,1,0,0,0,0,0,5,27,1,0,21,0,104
0,1,28,4,0,0,0,0,0,0,0,0,0,0,1,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,0,1,0,0,5,0,0,1,9,0,0,11,0,0,4,18,0,0,3,0,2,0,0,0,6,4,3,0,0,0,0,1,2,0,6,24,0,20
0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,56,0,0,0,0,1,0,2,0,0,0,5,0,1,2,0,0,0,14,0,0,76,0,0,2,2,0,0,19,0,28,0,0,0,2,0,2,0,0,0,0,0,7,0,2,1,0,36
0,1,0,0,0,6,0,0,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,17,0,0,2,0,8,0,0,0,0,0,1,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,3,0,0,1,2,5,0,0,0,0,0,0,0,0,0,6,14,0
0,0,0,1,0,7,0,0,23,1,0,0,0,32,0,3,5,1,0,0,0,1,0,12,15,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,3,0,0,0,0,6,0,0,17,10,4,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,8,0,0,22,0,0,0,0,1,0,4,8,0,0,0,0,0,0,4,17,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,9,0,0,27,0,1,0,0,0,0,0,0,0,0,16,1,0,4,0,0,1,0,0,0,0,0,4,0,1,7,1,12,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,18,0,0,4,1,4,0,0,0,0,2,1,0,0,0,0,0,0,3,22,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,10,0,0,4,5,0,49,0,0,0,43,0,1,3,1,0,0,1,76,0,0,0,0,1,1,0,4,0,4,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,2,0,0,0,0,20,3,11,0,0,0,0,0,5,0,0,0,0,0,0,9,2,0,0,0,10,0,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,7,0,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3,2,0,0,0,5,67,1,0,0,0,0,0,3,0,3,0,0,1
0,0,0,2,0,15,0,0,15,0,0,0,0,0,0,1,8,0,0,0,0,0,0,7,11,0,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,25,0,0,1,4,0,4,0,0,0,0,0,11,3,0,0,1,1,16,0,5,0,4,6,1,0,0,0,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,15,0,0,0,21,1,4,11,0,1,2,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,12,8,0
0,1,13,2,0,0,0,0,0,2,0,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,36,0,0,61,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,1,0,0,18,19,0,0,2,0,1,1,5,0,0,37,0,3,2,0,0,35,9,0,0,29,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14,0,7
0,4,21,1,0,0,0,0,0,0,0,0,0,0,2,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,4,0,57,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0,6,0,0,1,0,2,0,0,0,0,16,0,0,0,0,0,74,9,0,11,27,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,2,2,0,6,0,0,0,0,23,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8,0,21
0,0,8,9,0,0,0,0,0,17,0,0,0,0,3,10,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,5,0,42,2,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,1,7,0,0,3,0,19,0,0,0,4,42,3,0,0,0,0,23,2,0,37,23,3,2
0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,1,15,11,0,0,0,0,0,0,2,0,0,9,0,2,1,0,0,15,8,0,2,3,7,1,0,0,0,2,8,0,0,0,0,0,1,3,0,0,7,0,6
0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,7,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7,1,0,21,0,0,0,2,0,32,1,0,0,0,4,0,70,6,0,1,2,10,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,18,0,1
0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,2,0,0,0,2,12,0,4,0,0,0,5,0,0,0,0,0,0,8,0,0,5,9,0,1,12,0,0,5,0,8,0,3,0,0,25,0,0,0,0,0,2,3,0,1,21,0,6
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,2,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,7,3,0,0,0,0,0,10,0,1,2,4,0,0,1,13,9,0,0,0,60,12,0,0,0,0,2,0,0,0,0,2,0,0
0,2,0,10,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,17,9,0,0,15,0,0,0,0,0,12,0,1,0,0,21,2,0,0,9,0,1,8,0,0,7,9,3,0,0,1,4,22,0,1,0,0,0,1,6,0,0,4,6,0
0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,22,0,1,3,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,3,0,1,0,4,0,2,0,0,0,2,0,3,2,1,0,0,48,9,0,1,0,0,42,3,0,0,0,1,4,0,0,0,3,26,0,0,0,0,0,1,0,0,0,25,9,10
0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,10,1,0,0,0,6,0,0,3,0,0,1,0,0,15,0,0,0,1,0,2,0,0,0,0,24,41,0,0,67,0,1,21,0,0,1,44,2,0,0,30,1,17,0,0,0,0,0,1,2,0,0,42,2,26
0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,7,7,0,0,0,2,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,4,0,20,0,0,0,0,0,9,0,0,0,0,6,6,0,0,0,0,4,7,0,0,0,0,1,0,0,0,4,1,8,47,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,7,0,0,2,0,0,1,2,0,0,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,2,2,0,1,1,0,0,0,0,4,1,3,0,5,0,0,0,15,0,3,1,0,0,0,1,1,0,3,0,0,0,3,0,2,0,15,7,0,0,1,8,35,0,1,0,0,0,0,10,0,2,1,2,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,72,0,0,0,0,10,1,0,0,0,0,0,3,1,1,0,0,9,92,0,1,5,0,61,3,0,0,8,1,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,2,0,0,0,5,0,0,0,0,9,0,0,0,1,0,0,15,0,0,2,4,1,0,0,0,0,20,0,0,0,0,0,1,0,0,1,10,9,0
9,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,11,0,0,0,1,0,0,11,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,1,0,0,0,4,2,0,1,4,0,0,0,1,15,0,0,0,7,5,1,0,0,0,2,1,0,0,1,3,0,7
0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,31,0,0,0,3,0,0,2,1,22,0,0,0,3,0,1,0,0,5,4,0,34,0,0,0,15,0,7,0,28,0,0,0,2,0,5,0,0,1,4,0,2,1,6,4,0,0,0,3,23,0,31,0,0,11,0,11,0,0,2,0,32
0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,35,0,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,54,2,0,0,27,0,1,1,1,0,0,1,1,0,0,1,5,1,1
1,0,30,2,0,0,0,0,0,0,0,0,5,0,0,29,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,6,0,0,1,1,0,0,1,8,0,42,0,0,0,0,0,2,2,1,0,0,16,1,1,7,0,0,7,19,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,62,0,1
0,0,33,2,0,0,0,0,0,0,0,0,0,0,5,46,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,3,3,0,0,2,0,0,5,0,0,4,11,0,0,2,0,1,16,0,0,0,0,2,0,0,0,0,0,13,0,0,50,1,3
0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61,0,1,0,0,3,0,2,0,0,0,0,0,0,5,0,3,10,0,0,0,1,0,1,2,1,0,0,2,4,0,3,0,0,1,3,0,0,0,0,17,0,0,0,3,6,0,15,0,0,0,1,5,0,0,0,0,35
0,1,15,3,0,0,0,0,0,1,0,0,0,0,5,9,10,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,5,0,3,0,0,0,9,0,0,5,9,1,37,0,0,0,25,0,1,0,36,0,0,3,0,0,2,0,4,0,32,0,0,0,21,4,0,0,0,12,0,0,2,0,0,0,1,13,0,0,28,0,8
0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,8,0,0,1,0,0,0,8,48,1,0,6,0,0,0,1,0,2,0,1,8,0,2
0,1,7,1,0,0,0,0,0,3,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,10,0,0,2,0,0,9,12,0,0,7,0,21,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29,0,2
0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,8,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,10,0,31,0,0,0,0,0,1,0,0,0,1,19,0,0,3,3,3,7,11,0,103,1,0,3,0,0,0,1,6,7,0,0,0,0,0,3,0,0,16,0,3
0,0,9,1,0,0,0,0,0,1,0,0,0,0,1,8,17,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,49,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,1,3,0,0,0,0,33,0,5,0,0,0,7,0,0,3,0,0,0,0,0,0,2,0,3,4,14,0,0,2,0,1,0,0,22,1,1,0,0,0,0,0,0,12,0,0,17,2,1
0,0,9,0,0,1,0,0,5,0,3,0,0,0,1,35,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3,3,2,0,0,13,0,44,4,11,0,0,11,0,0,13,1,2,0,0,0,2,0,31,1,0,0,0,0,0,0,1,12,0,0
0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,17,0,0,0,0,6,0,0,2,0,0,5,0,0,0,0,1,90,0,0,0,0,14,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,0,33
0,0,9,2,0,0,2,0,0,0,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,1,0,0,3,0,0,7,1,1,1,4,0,0,1,0,14,0,0,0,2,9,0,8,0,0,0,1,4,0,0,5,0,18
0,0,31,2,0,0,0,0,0,0,0,0,0,0,18,23,8,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,4,0,0,0,30,0,0,0,0,0,2,8,0,0,0,0,0,4,5,2,0,0,1,12,0,0,0,0,18,0,1,0,0,0,0,6,0,0,4,1,35
0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,10,6,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,13,0,0,0,0,7,0,0,0,0,54,0,0,0,0,0,0,2,0,0,14,3,3
0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,31,0,0,0,0,0,4,2,0,0,5,4,0,4,0,0,2,1,0,0,0,2,0,1,8,0,0,16,0,0,9,48,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,9,0,0,102,0,0
0,0,5,3,0,0,0,0,0,1,5,0,0,0,1,4,3,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,6,0,0,0,3,0,0,0,1,0,0,4,0,0,3,2,0,5,20,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,25,0,2
